eco;name;pgn;parent;move_count;id;path;color
C60;Ruy Lopez: Pollock Defense;1. e4 e5 2. Nf3 Nc6 3. Bb5 Na5;1. e4 e5 2. Nf3 Nc6 3. Bb5;6;2395;img/2395.webp;#248e9f
A07;King's Indian Attack: Keres Variation;1. Nf3 d5 2. g3 Bg4 3. Bg2 Nd7;1. Nf3 d5 2. g3 Bg4 3. Bg2;6;247;img/247.webp;#79adbc
B52;P00;1. e4 c5 2. Nf3 d6 3. Bb5+ Nc6;1. e4 c5 2. Nf3 d6 3. Bb5+;6;5020;img/5020.webp;#64b160
D00;Queen's Pawn Game: Hübsch Gambit;1. d4 Nf6 2. Nc3 d5 3. e4 Nxe4;1. d4 Nf6 2. Nc3 d5 3. e4;6;2661;img/2661.webp;#ce7cc2
B02;P00;1. e4 Nf6 2. Nc3 d5 3. e5 Nfd7;1. e4 Nf6 2. Nc3 d5 3. e5;6;4524;img/4524.webp;#f23713
C47;Four Knights Game;1. e4 e5 2. Nf3 Nc6 3. Nc3 Nf6;1. e4 e5 2. Nf3 Nc6 3. Nc3;6;2181;img/2181.webp;#593a88
C60;Ruy Lopez: Retreat Variation;1. e4 e5 2. Nf3 Nc6 3. Bb5 Nb8;1. e4 e5 2. Nf3 Nc6 3. Bb5;6;2396;img/2396.webp;#248e9f
C26;Vienna Game: Stanley Variation, Reversed Spanish;1. e4 e5 2. Nc3 Nf6 3. Bc4 Bb4;1. e4 e5 2. Nc3 Nf6 3. Bc4;6;1746;img/1746.webp;#905f62
A17;English Opening: Anglo-Indian Defense, Nimzo-English;1. Nf3 Nf6 2. c4 e6 3. Nc3 Bb4;1. Nf3 Nf6 2. c4 e6 3. Nc3;6;334;img/334.webp;#2a3ced
C26;P00;1. e4 e5 2. Nc3 Nf6 3. Bc4 Bc5;1. e4 e5 2. Nc3 Nf6 3. Bc4;6;5557;img/5557.webp;#905f62
A10;P00;1. c4 f5 2. Nc3 Nf6 3. Nf3 Nc6;1. c4 f5 2. Nc3 Nf6 3. Nf3;6;3794;img/3794.webp;#cae6bd
B02;Alekhine Defense: Krejcik Variation, Krejcik Gambit;1. e4 Nf6 2. Bc4 Nxe4 3. Bxf7+;1. e4 Nf6 2. Bc4 Nxe4;5;850;img/850.webp;#f23713
B02;P00;1. e4 Nf6 2. Nc3 d5 3. d3 dxe4;1. e4 Nf6 2. Nc3 d5 3. d3;6;4522;img/4522.webp;#f23713
A45;P00;1. d4 Nf6 2. Bg5 Ne4 3. Bh4 d5;1. d4 Nf6 2. Bg5 Ne4 3. Bh4;6;4184;img/4184.webp;#0f6a3f
C46;Three Knights Opening;1. e4 e5 2. Nf3 Nc6 3. Nc3 Bb4;1. e4 e5 2. Nf3 Nc6 3. Nc3;6;2176;img/2176.webp;#d0bf31
A10;P00;1. c4 f5 2. Nc3 Nf6 3. e4 fxe4;1. c4 f5 2. Nc3 Nf6 3. e4;6;3819;img/3819.webp;#cae6bd
C60;Ruy Lopez: Lucena Variation;1. e4 e5 2. Nf3 Nc6 3. Bb5 Be7;1. e4 e5 2. Nf3 Nc6 3. Bb5;6;2393;img/2393.webp;#248e9f
A48;P00;1. d4 Nf6 2. Nf3 g6 3. Bg5 Bg7;1. d4 Nf6 2. Nf3 g6 3. Bg5;6;4217;img/4217.webp;#e3dd53
A31;P00;1. d4 Nf6 2. c4 c5 3. Nf3 cxd4;1. d4 Nf6 2. c4 c5 3. Nf3;6;3981;img/3981.webp;#67ab14
A15;P00;1. Nf3 Nf6 2. c4 g6 3. Nc3 Bg7;1. Nf3 Nf6 2. c4 g6 3. Nc3;6;3888;img/3888.webp;#aa2f32
C64;Ruy Lopez: Classical Variation;1. e4 e5 2. Nf3 Nc6 3. Bb5 Bc5;1. e4 e5 2. Nf3 Nc6 3. Bb5;6;2420;img/2420.webp;#1ec7b4
B20;Sicilian Defense: Wing Gambit, Carlsbad Variation;1. e4 c5 2. b4 cxb4 3. a3 bxa3;1. e4 c5 2. b4 cxb4 3. a3;6;1094;img/1094.webp;#5c22dd
C34;King's Gambit Accepted: Bonsch-Osmolovsky Variation;1. e4 e5 2. f4 exf4 3. Nf3 Ne7;1. e4 e5 2. f4 exf4 3. Nf3;6;1868;img/1868.webp;#081525
A35;English Opening: Symmetrical Variation, Four Knights Variation;1. Nf3 Nf6 2. c4 c5 3. Nc3 Nc6;1. Nf3 Nf6 2. c4 c5 3. Nc3;6;397;img/397.webp;#7e762a
C65;Ruy Lopez: Berlin Defense;1. e4 e5 2. Nf3 Nc6 3. Bb5 Nf6;1. e4 e5 2. Nf3 Nc6 3. Bb5;6;2427;img/2427.webp;#471231
C40;P00;1. e4 e5 2. Nf3 f5 3. Bc4 fxe4;1. e4 e5 2. Nf3 f5 3. Bc4;6;5825;img/5825.webp;#015f4c
C23;P00;1. e4 e5 2. Bc4 Bc5 3. Qe2 Nf6;1. e4 e5 2. Bc4 Bc5 3. Qe2;6;5489;img/5489.webp;#870b25
C42;P00;1. e4 e5 2. Nf3 Nf6 3. Nc3 Nc6;1. e4 e5 2. Nf3 Nf6 3. Nc3;6;6083;img/6083.webp;#3383a7
C50;Italian Game: Schilling-Kostic Gambit;1. e4 e5 2. Nf3 Nc6 3. Bc4 Nd4;1. e4 e5 2. Nf3 Nc6 3. Bc4;6;2242;img/2242.webp;#57b45c
C23;P00;1. e4 e5 2. Bc4 Bc5 3. b4 Bxb4;1. e4 e5 2. Bc4 Bc5 3. b4;6;5490;img/5490.webp;#870b25
B22;Sicilian Defense: Alapin Variation, Barmen Defense;1. e4 c5 2. c3 d5 3. exd5 Qxd5;1. e4 c5 2. c3 d5 3. exd5;6;1129;img/1129.webp;#406f6b
C34;King's Gambit Accepted: Schallopp Defense;1. e4 e5 2. f4 exf4 3. Nf3 Nf6;1. e4 e5 2. f4 exf4 3. Nf3;6;1877;img/1877.webp;#081525
B00;Nimzowitsch Defense: El Columpio Defense;1. e4 Nc6 2. Nf3 Nf6 3. e5 Ng4;1. e4 Nc6 2. Nf3 Nf6 3. e5;6;744;img/744.webp;#6fd6ef
C50;Italian Game: Hungarian Defense;1. e4 e5 2. Nf3 Nc6 3. Bc4 Be7;1. e4 e5 2. Nf3 Nc6 3. Bc4;6;2237;img/2237.webp;#57b45c
C23;P00;1. e4 e5 2. Bc4 Bc5 3. Qe2 Nc6;1. e4 e5 2. Bc4 Bc5 3. Qe2;6;5488;img/5488.webp;#870b25
C44;Scotch Game: Lolli Variation;1. e4 e5 2. Nf3 Nc6 3. d4 Nxd4;1. e4 e5 2. Nf3 Nc6 3. d4;6;2131;img/2131.webp;#b44702
C55;Italian Game: Two Knights Defense;1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6;1. e4 e5 2. Nf3 Nc6 3. Bc4;6;2335;img/2335.webp;#81846e
A02;P00;1. f4 f5 2. e4 fxe4 3. Nc3 Nf6;1. f4 f5 2. e4 fxe4 3. Nc3;6;3686;img/3686.webp;#c85d27
B01;P00;1. e4 d5 2. d4 dxe4 3. Nc3 Nf6;1. e4 d5 2. d4 dxe4 3. Nc3;6;6666;img/6666.webp;#c65ca5
B07;P00;1. e4 d6 2. d4 Nf6 3. Nc3 Nbd7;1. e4 d6 2. d4 Nf6 3. Nc3;6;4656;img/4656.webp;#5c6454
A45;Trompowsky Attack: Borg Variation;1. d4 Nf6 2. Bg5 Ne4 3. Bf4 g5;1. d4 Nf6 2. Bg5 Ne4 3. Bf4;6;527;img/527.webp;#0f6a3f
C60;Ruy Lopez: Alapin Defense;1. e4 e5 2. Nf3 Nc6 3. Bb5 Bb4;1. e4 e5 2. Nf3 Nc6 3. Bb5;6;2384;img/2384.webp;#248e9f
C40;P00;1. e4 e5 2. Nf3 f6 3. Nxe5 Qe7;1. e4 e5 2. Nf3 f6 3. Nxe5;6;5807;img/5807.webp;#015f4c
B52;Sicilian Defense: Canal Attack, Main Line;1. e4 c5 2. Nf3 d6 3. Bb5+ Bd7;1. e4 c5 2. Nf3 d6 3. Bb5+;6;1309;img/1309.webp;#64b160
C61;Ruy Lopez: Bird Variation;1. e4 e5 2. Nf3 Nc6 3. Bb5 Nd4;1. e4 e5 2. Nf3 Nc6 3. Bb5;6;2402;img/2402.webp;#5e88e2
C44;P00;1. e4 e5 2. Nf3 Nc6 3. Be2 Nf6;1. e4 e5 2. Nf3 Nc6 3. Be2;6;5933;img/5933.webp;#b44702
A45;P00;1. d4 Nf6 2. Bg5 Ne4 3. Bh4 c6;1. d4 Nf6 2. Bg5 Ne4 3. Bh4;6;4179;img/4179.webp;#0f6a3f
C60;Ruy Lopez: Vinogradov Variation;1. e4 e5 2. Nf3 Nc6 3. Bb5 Qe7;1. e4 e5 2. Nf3 Nc6 3. Bb5;6;2401;img/2401.webp;#248e9f
A09;Réti Opening: Réti Gambit, Keres Variation;1. Nf3 d5 2. c4 dxc4 3. e3 Be6;1. Nf3 d5 2. c4 dxc4 3. e3;6;262;img/262.webp;#e86807
C31;King's Gambit Declined: Falkbeer Countergambit, Modern Transfer;1. e4 e5 2. f4 d5 3. exd5 exf4;1. e4 e5 2. f4 d5 3. exd5;6;1807;img/1807.webp;#327698
B02;P00;1. e4 Nf6 2. e5 Nd5 3. Bc4 Nb6;1. e4 Nf6 2. e5 Nd5 3. Bc4;6;4516;img/4516.webp;#f23713
B02;Alekhine Defense: Scandinavian Variation, Geschev Gambit;1. e4 Nf6 2. Nc3 d5 3. exd5 c6;1. e4 Nf6 2. Nc3 d5 3. exd5;6;857;img/857.webp;#f23713
B01;Scandinavian Defense: Kloosterboer Gambit;1. e4 d5 2. exd5 c6 3. dxc6 e5;1. e4 d5 2. exd5 c6 3. dxc6;6;820;img/820.webp;#c65ca5
D00;P00;1. d4 Nf6 2. Nc3 d5 3. e4 dxe4;1. d4 Nf6 2. Nc3 d5 3. e4;6;6635;img/6635.webp;#ce7cc2
C30;King's Gambit Declined: Panteldakis Countergambit, Greco Variation;1. e4 e5 2. f4 f5 3. exf5 Qh4+;1. e4 e5 2. f4 f5 3. exf5;6;1787;img/1787.webp;#858b59
