eco;name;pgn;parent;move_count;id;path_png;path_webp;path_svg;complex;color
A00;Kádas Opening: Kádas Gambit;1. h4 d5 2. d4 c5 3. Nf3 cxd4 4. c3;1. h4 d5 2. d4 c5 3. Nf3 cxd4;7;64;..shared/img/png/64.png;..shared/img/webp/64.webp;..shared/img/svg/64.svg;Kádas Opening;#bcc317
B04;Alekhine Defense: Modern Variation;1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. Nf3;1. e4 Nf6 2. e5 Nd5 3. d4 d6;7;886;..shared/img/png/886.png;..shared/img/webp/886.webp;..shared/img/svg/886.svg;Alekhine Defense;#28edc9
C46;P00;1. e4 e5 2. Nf3 Nc6 3. Nc3 g6 4. d4;1. e4 e5 2. Nf3 Nc6 3. Nc3 g6;7;6041;..shared/img/png/6041.png;..shared/img/webp/6041.webp;..shared/img/svg/6041.svg;P00;#57e2e6
C11;French Defense: Classical Variation, Swiss Variation;1. e4 e6 2. d4 d5 3. Nc3 Nf6 4. Bd3;1. e4 e6 2. d4 d5 3. Nc3 Nf6;7;1544;..shared/img/png/1544.png;..shared/img/webp/1544.webp;..shared/img/svg/1544.svg;French Defense;#6ac840
E60;Indian Defense: King's Indian Variation, Fianchetto Variation;1. d4 Nf6 2. c4 g6 3. g3 Bg7 4. Bg2;1. d4 Nf6 2. c4 g6 3. g3 Bg7;7;3285;..shared/img/png/3285.png;..shared/img/webp/3285.webp;..shared/img/svg/3285.svg;Indian Defense;#652248
A81;Dutch Defense: Leningrad Variation, Karlsbad Variation;1. d4 f5 2. g3 g6 3. Bg2 Bg7 4. Nh3;1. d4 f5 2. g3 g6 3. Bg2 Bg7;7;672;..shared/img/png/672.png;..shared/img/webp/672.webp;..shared/img/svg/672.svg;Dutch Defense;#896f22
C11;French Defense: Henneberger Variation;1. e4 e6 2. d4 d5 3. Nc3 Nf6 4. Be3;1. e4 e6 2. d4 d5 3. Nc3 Nf6;7;1545;..shared/img/png/1545.png;..shared/img/webp/1545.webp;..shared/img/svg/1545.svg;French Defense;#6ac840
C60;P00;1. e4 e5 2. Nf3 Nc6 3. Bb5 g6 4. d4;1. e4 e5 2. Nf3 Nc6 3. Bb5 g6;7;6411;..shared/img/png/6411.png;..shared/img/webp/6411.webp;..shared/img/svg/6411.svg;P00;#302037
C11;French Defense: Burn Variation;1. e4 e6 2. d4 d5 3. Nc3 Nf6 4. Bg5;1. e4 e6 2. d4 d5 3. Nc3 Nf6;7;1538;..shared/img/png/1538.png;..shared/img/webp/1538.webp;..shared/img/svg/1538.svg;French Defense;#6ac840
A80;Dutch Defense: Krejcik Gambit, Tate Gambit;1. d4 f5 2. g4 fxg4 3. e4 d5 4. Nc3;1. d4 f5 2. g4 fxg4 3. e4 d5;7;661;..shared/img/png/661.png;..shared/img/webp/661.webp;..shared/img/svg/661.svg;Dutch Defense;#1ce037
D31;P00;1. d4 d5 2. c4 e6 3. Nc3 Be7 4. Nf3;1. d4 d5 2. c4 e6 3. Nc3 Be7;7;6902;..shared/img/png/6902.png;..shared/img/webp/6902.webp;..shared/img/svg/6902.svg;P00;#4ffefb
A06;Nimzo-Larsen Attack: Norfolk Gambit;1. Nf3 d5 2. b3 Nf6 3. Bb2 c5 4. e4;1. Nf3 d5 2. b3 Nf6 3. Bb2 c5;7;233;..shared/img/png/233.png;..shared/img/webp/233.webp;..shared/img/svg/233.svg;Nimzo-Larsen Attack;#f2062d
B28;P00;1. e4 c5 2. Nf3 a6 3. c3 d5 4. exd5;1. e4 c5 2. Nf3 a6 3. c3 d5;7;4906;..shared/img/png/4906.png;..shared/img/webp/4906.webp;..shared/img/svg/4906.svg;P00;#394b47
A46;Torre Attack: Wagner Gambit;1. d4 Nf6 2. Nf3 e6 3. Bg5 c5 4. e4;1. d4 Nf6 2. Nf3 e6 3. Bg5 c5;7;551;..shared/img/png/551.png;..shared/img/webp/551.webp;..shared/img/svg/551.svg;Torre Attack;#63adc9
B06;P00;1. e4 g6 2. d4 Bg7 3. Nc3 c5 4. Nf3;1. e4 g6 2. d4 Bg7 3. Nc3 c5;7;4644;..shared/img/png/4644.png;..shared/img/webp/4644.webp;..shared/img/svg/4644.svg;P00;#3b2e97
A06;P00;1. Nf3 d5 2. b3 Nf6 3. Bb2 g6 4. c4;1. Nf3 d5 2. b3 Nf6 3. Bb2 g6;7;3836;..shared/img/png/3836.png;..shared/img/webp/3836.webp;..shared/img/svg/3836.svg;P00;#f2062d
C60;P00;1. e4 e5 2. Nf3 Nc6 3. Bb5 g6 4. c3;1. e4 e5 2. Nf3 Nc6 3. Bb5 g6;7;6412;..shared/img/png/6412.png;..shared/img/webp/6412.webp;..shared/img/svg/6412.svg;P00;#302037
C63;Ruy Lopez: Schliemann Defense, Schönemann Attack;1. e4 e5 2. Nf3 Nc6 3. Bb5 f5 4. d4;1. e4 e5 2. Nf3 Nc6 3. Bb5 f5;7;2415;..shared/img/png/2415.png;..shared/img/webp/2415.webp;..shared/img/svg/2415.svg;Ruy Lopez;#bed621
D02;P00;1. Nf3 d5 2. d4 Nf6 3. c4 e6 4. Nc3;1. Nf3 d5 2. d4 Nf6 3. c4 e6;7;7299;..shared/img/png/7299.png;..shared/img/webp/7299.webp;..shared/img/svg/7299.svg;P00;#f40bba
E70;King's Indian Defense: Normal Variation;1. d4 Nf6 2. c4 g6 3. Nc3 Bg7 4. e4;1. d4 Nf6 2. c4 g6 3. Nc3 Bg7;7;3324;..shared/img/png/3324.png;..shared/img/webp/3324.webp;..shared/img/svg/3324.svg;King's Indian Defense;#19ba36
C44;P00;1. e4 e5 2. Nf3 Nc6 3. c3 d5 4. Qa4;1. e4 e5 2. Nf3 Nc6 3. c3 d5;7;5939;..shared/img/png/5939.png;..shared/img/webp/5939.webp;..shared/img/svg/5939.svg;P00;#c8d841
E20;Nimzo-Indian Defense: Kmoch Variation;1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. f3;1. d4 Nf6 2. c4 e6 3. Nc3 Bb4;7;3203;..shared/img/png/3203.png;..shared/img/webp/3203.webp;..shared/img/svg/3203.svg;Nimzo-Indian Defense;#655526
D57;P00;1. d4 Nf6 2. c4 e6 3. Nc3 d5 4. Nf3;1. d4 Nf6 2. c4 e6 3. Nc3 d5;7;7005;..shared/img/png/7005.png;..shared/img/webp/7005.webp;..shared/img/svg/7005.svg;P00;#2be822
B06;P00;1. e4 g6 2. d4 Bg7 3. Nc3 c6 4. Bc4;1. e4 g6 2. d4 Bg7 3. Nc3 c6;7;4574;..shared/img/png/4574.png;..shared/img/webp/4574.webp;..shared/img/svg/4574.svg;P00;#3b2e97
A08;P00;1. Nf3 d5 2. g3 c5 3. Bg2 Nc6 4. d4;1. Nf3 d5 2. g3 c5 3. Bg2 Nc6;7;3788;..shared/img/png/3788.png;..shared/img/webp/3788.webp;..shared/img/svg/3788.svg;P00;#029ae1
A46;P00;1. d4 Nf6 2. Nf3 e6 3. Bg5 d5 4. e3;1. d4 Nf6 2. Nf3 e6 3. Bg5 d5;7;4195;..shared/img/png/4195.png;..shared/img/webp/4195.webp;..shared/img/svg/4195.svg;P00;#63adc9
B06;P00;1. e4 g6 2. d4 Bg7 3. Nc3 c6 4. Nf3;1. e4 g6 2. d4 Bg7 3. Nc3 c6;7;4603;..shared/img/png/4603.png;..shared/img/webp/4603.webp;..shared/img/svg/4603.svg;P00;#3b2e97
B10;Caro-Kann Defense: Spike Variation, Scorpion-Grob Gambit;1. e4 c6 2. g4 d5 3. Nc3 dxe4 4. d3;1. e4 c6 2. g4 d5 3. Nc3 dxe4;7;999;..shared/img/png/999.png;..shared/img/webp/999.webp;..shared/img/svg/999.svg;Caro-Kann Defense;#298666
A09;P00;1. Nf3 d5 2. c4 e6 3. g3 Nf6 4. Bg2;1. Nf3 d5 2. c4 e6 3. g3 Nf6;7;3886;..shared/img/png/3886.png;..shared/img/webp/3886.webp;..shared/img/svg/3886.svg;P00;#0c11fc
B06;Pterodactyl Defense: Eastern, Anhanguera;1. e4 g6 2. d4 Bg7 3. Nc3 c5 4. Be3;1. e4 g6 2. d4 Bg7 3. Nc3 c5;7;930;..shared/img/png/930.png;..shared/img/webp/930.webp;..shared/img/svg/930.svg;Pterodactyl Defense;#3b2e97
E10;P00;1. d4 Nf6 2. Nf3 e6 3. c4 d5 4. Bg5;1. d4 Nf6 2. Nf3 e6 3. c4 d5;7;6860;..shared/img/png/6860.png;..shared/img/webp/6860.webp;..shared/img/svg/6860.svg;P00;#e479ba
B03;Alekhine Defense: Balogh Variation;1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. Bc4;1. e4 Nf6 2. e5 Nd5 3. d4 d6;7;872;..shared/img/png/872.png;..shared/img/webp/872.webp;..shared/img/svg/872.svg;Alekhine Defense;#c50005
B23;P00;1. e4 c5 2. Nc3 Nc6 3. f4 g6 4. Nf3;1. e4 c5 2. Nc3 Nc6 3. f4 g6;7;4887;..shared/img/png/4887.png;..shared/img/webp/4887.webp;..shared/img/svg/4887.svg;P00;#c47c10
C15;French Defense: Winawer Variation, Fingerslip Variation;1. e4 e6 2. d4 d5 3. Nc3 Bb4 4. Bd2;1. e4 e6 2. d4 d5 3. Nc3 Bb4;7;1592;..shared/img/png/1592.png;..shared/img/webp/1592.webp;..shared/img/svg/1592.svg;French Defense;#198ae5
A04;P00;1. Nf3 c5 2. b3 Nf6 3. Bb2 e6 4. e3;1. Nf3 c5 2. b3 Nf6 3. Bb2 e6;7;7621;..shared/img/png/7621.png;..shared/img/webp/7621.webp;..shared/img/svg/7621.svg;P00;#cbdd73
B06;P00;1. e4 g6 2. Bc4 Bg7 3. Qf3 e6 4. d4;1. e4 g6 2. Bc4 Bg7 3. Qf3 e6;7;4576;..shared/img/png/4576.png;..shared/img/webp/4576.webp;..shared/img/svg/4576.svg;P00;#3b2e97
C44;P00;1. e4 e5 2. Nf3 Nc6 3. c3 Nf6 4. d4;1. e4 e5 2. Nf3 Nc6 3. c3 Nf6;7;5954;..shared/img/png/5954.png;..shared/img/webp/5954.webp;..shared/img/svg/5954.svg;P00;#c8d841
E14;P00;1. Nf3 c5 2. c4 Nc6 3. Nc3 e5 4. g3;1. Nf3 c5 2. c4 Nc6 3. Nc3 e5;7;4011;..shared/img/png/4011.png;..shared/img/webp/4011.webp;..shared/img/svg/4011.svg;P00;#f55ff4
A00;Hungarian Opening: Reversed Brooklyn Defense, Brooklyn Benko Gambit;1. g3 e5 2. Nf3 e4 3. Ng1 Nf6 4. b4;1. g3 e5 2. Nf3 e4 3. Ng1 Nf6;7;52;..shared/img/png/52.png;..shared/img/webp/52.webp;..shared/img/svg/52.svg;Hungarian Opening;#bcc317
D15;Slav Defense: Three Knights Variation;1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. Nc3;1. d4 d5 2. c4 c6 3. Nf3 Nf6;7;2769;..shared/img/png/2769.png;..shared/img/webp/2769.webp;..shared/img/svg/2769.svg;Slav Defense;#66e902
A81;P00;1. d4 f5 2. g3 Nf6 3. Bg2 g6 4. Nf3;1. d4 f5 2. g3 Nf6 3. Bg2 g6;7;4366;..shared/img/png/4366.png;..shared/img/webp/4366.webp;..shared/img/svg/4366.svg;P00;#896f22
D11;Slav Defense: Bonet Gambit;1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. Bg5;1. d4 d5 2. c4 c6 3. Nf3 Nf6;7;2750;..shared/img/png/2750.png;..shared/img/webp/2750.webp;..shared/img/svg/2750.svg;Slav Defense;#fd358a
C23;P00;1. e4 e5 2. Bc4 Bc5 3. c3 Nf6 4. d4;1. e4 e5 2. Bc4 Bc5 3. c3 Nf6;7;5497;..shared/img/png/5497.png;..shared/img/webp/5497.webp;..shared/img/svg/5497.svg;P00;#0c538d
D10;Slav Defense: Slav Gambit, Alekhine Attack;1. d4 d5 2. c4 c6 3. Nc3 dxc4 4. e4;1. d4 d5 2. c4 c6 3. Nc3 dxc4;7;2747;..shared/img/png/2747.png;..shared/img/webp/2747.webp;..shared/img/svg/2747.svg;Slav Defense;#05a2a7
A46;P00;1. d4 Nf6 2. Nf3 d5 3. Bf4 c5 4. e3;1. d4 Nf6 2. Nf3 d5 3. Bf4 c5;7;6685;..shared/img/png/6685.png;..shared/img/webp/6685.webp;..shared/img/svg/6685.svg;P00;#63adc9
A46;P00;1. d4 Nf6 2. Nf3 e6 3. Bg5 c5 4. e3;1. d4 Nf6 2. Nf3 e6 3. Bg5 c5;7;4200;..shared/img/png/4200.png;..shared/img/webp/4200.webp;..shared/img/svg/4200.svg;P00;#63adc9
C44;Ponziani Opening: Spanish Variation;1. e4 e5 2. Nf3 Nc6 3. c3 d5 4. Bb5;1. e4 e5 2. Nf3 Nc6 3. c3 d5;7;2115;..shared/img/png/2115.png;..shared/img/webp/2115.webp;..shared/img/svg/2115.svg;Ponziani Opening;#c8d841
A10;P00;1. c4 f5 2. g3 Nf6 3. Bg2 d6 4. Nc3;1. c4 f5 2. g3 Nf6 3. Bg2 d6;7;4353;..shared/img/png/4353.png;..shared/img/webp/4353.webp;..shared/img/svg/4353.svg;P00;#47a168
D04;P00;1. d4 d5 2. Nf3 Nf6 3. e3 Bf5 4. c4;1. d4 d5 2. Nf3 Nf6 3. e3 Bf5;7;6775;..shared/img/png/6775.png;..shared/img/webp/6775.webp;..shared/img/svg/6775.svg;P00;#dcdb85
B06;P00;1. e4 g6 2. Nf3 Bg7 3. d4 c5 4. Bc4;1. e4 g6 2. Nf3 Bg7 3. d4 c5;7;4649;..shared/img/png/4649.png;..shared/img/webp/4649.webp;..shared/img/svg/4649.svg;P00;#3b2e97
A81;Dutch Defense: Blackburne Variation;1. d4 f5 2. g3 Nf6 3. Bg2 e6 4. Nh3;1. d4 f5 2. g3 Nf6 3. Bg2 e6;7;670;..shared/img/png/670.png;..shared/img/webp/670.webp;..shared/img/svg/670.svg;Dutch Defense;#896f22
C41;P00;1. e4 e5 2. Nf3 d6 3. d4 Nd7 4. Bc4;1. e4 e5 2. Nf3 d6 3. d4 Nd7;7;5847;..shared/img/png/5847.png;..shared/img/webp/5847.webp;..shared/img/svg/5847.svg;P00;#ca6c8e
A37;P00;1. Nf3 c5 2. c4 Nf6 3. Nc3 e6 4. g3;1. Nf3 c5 2. c4 Nf6 3. Nc3 e6;7;3976;..shared/img/png/3976.png;..shared/img/webp/3976.webp;..shared/img/svg/3976.svg;P00;#77e8d9
B06;P00;1. e4 g6 2. Nc3 Bg7 3. f4 c5 4. Nf3;1. e4 g6 2. Nc3 Bg7 3. f4 c5;7;4611;..shared/img/png/4611.png;..shared/img/webp/4611.webp;..shared/img/svg/4611.svg;P00;#3b2e97
A46;Queen's Pawn Game: Veresov Attack, Classical Defense;1. d4 Nf6 2. Nf3 e6 3. Nc3 d5 4. Bg5;1. d4 Nf6 2. Nf3 e6 3. Nc3 d5;7;547;..shared/img/png/547.png;..shared/img/webp/547.webp;..shared/img/svg/547.svg;Queen's Pawn Game;#63adc9
D20;Queen's Gambit Accepted: Central Variation, McDonnell Defense, Somov Gambit;1. d4 d5 2. c4 dxc4 3. e4 e5 4. Bxc4;1. d4 d5 2. c4 dxc4 3. e4 e5;7;2793;..shared/img/png/2793.png;..shared/img/webp/2793.webp;..shared/img/svg/2793.svg;Queen's Gambit Accepted;#191d8d
D07;Queen's Gambit Declined: Chigorin Defense, Main Line, Alekhine Variation;1. d4 d5 2. c4 Nc6 3. Nf3 Bg4 4. Qa4;1. d4 d5 2. c4 Nc6 3. Nf3 Bg4;7;2727;..shared/img/png/2727.png;..shared/img/webp/2727.webp;..shared/img/svg/2727.svg;Queen's Gambit Declined;#91d45a
C34;P00;1. e4 e5 2. f4 exf4 3. Nf3 d6 4. Bc4;1. e4 e5 2. f4 exf4 3. Nf3 d6;7;5688;..shared/img/png/5688.png;..shared/img/webp/5688.webp;..shared/img/svg/5688.svg;P00;#38d915
C37;King's Gambit Accepted: King's Knight's Gambit;1. e4 e5 2. f4 exf4 3. Nf3 g5 4. Bc4;1. e4 e5 2. f4 exf4 3. Nf3 g5;7;1896;..shared/img/png/1896.png;..shared/img/webp/1896.webp;..shared/img/svg/1896.svg;King's Gambit Accepted;#5a439d
C00;P00;1. e4 e6 2. d3 d5 3. Nd2 Nf6 4. Ngf3;1. e4 e6 2. d3 d5 3. Nd2 Nf6;7;3783;..shared/img/png/3783.png;..shared/img/webp/3783.webp;..shared/img/svg/3783.svg;P00;#9166de
C34;P00;1. e4 e5 2. f4 exf4 3. Nf3 Nf6 4. e5;1. e4 e5 2. f4 exf4 3. Nf3 Nf6;7;5690;..shared/img/png/5690.png;..shared/img/webp/5690.webp;..shared/img/svg/5690.svg;P00;#38d915
A47;P00;1. d4 Nf6 2. Nf3 b6 3. g3 Bb7 4. Bg2;1. d4 Nf6 2. Nf3 b6 3. g3 Bb7;7;4203;..shared/img/png/4203.png;..shared/img/webp/4203.webp;..shared/img/svg/4203.svg;P00;#391f69
D35;Queen's Gambit Declined: Exchange Variation;1. d4 Nf6 2. c4 e6 3. Nc3 d5 4. cxd5;1. d4 Nf6 2. c4 e6 3. Nc3 d5;7;2897;..shared/img/png/2897.png;..shared/img/webp/2897.webp;..shared/img/svg/2897.svg;Queen's Gambit Declined;#d8b6c0
C41;P00;1. e4 e5 2. Nf3 d6 3. d4 Bg4 4. dxe5;1. e4 e5 2. Nf3 d6 3. d4 Bg4;7;5833;..shared/img/png/5833.png;..shared/img/webp/5833.webp;..shared/img/svg/5833.svg;P00;#ca6c8e
C00;French Defense: Carlson Gambit;1. e4 e6 2. d4 d5 3. Nf3 dxe4 4. Ne5;1. e4 e6 2. d4 d5 3. Nf3 dxe4;7;1450;..shared/img/png/1450.png;..shared/img/webp/1450.webp;..shared/img/svg/1450.svg;French Defense;#9166de
C64;Ruy Lopez: Classical Variation, Central Variation;1. e4 e5 2. Nf3 Nc6 3. Bb5 Bc5 4. c3;1. e4 e5 2. Nf3 Nc6 3. Bb5 Bc5;7;2421;..shared/img/png/2421.png;..shared/img/webp/2421.webp;..shared/img/svg/2421.svg;Ruy Lopez;#b39ae1
C28;P00;1. e4 e5 2. Nc3 Nc6 3. Bc4 Nf6 4. f4;1. e4 e5 2. Nc3 Nc6 3. Bc4 Nf6;7;5585;..shared/img/png/5585.png;..shared/img/webp/5585.webp;..shared/img/svg/5585.svg;P00;#f473e3
D11;Slav Defense: Breyer Variation;1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. Nbd2;1. d4 d5 2. c4 c6 3. Nf3 Nf6;7;2751;..shared/img/png/2751.png;..shared/img/webp/2751.webp;..shared/img/svg/2751.svg;Slav Defense;#fd358a
C28;P00;1. e4 e5 2. Nc3 Nc6 3. Bc4 Nf6 4. d3;1. e4 e5 2. Nc3 Nc6 3. Bc4 Nf6;7;5583;..shared/img/png/5583.png;..shared/img/webp/5583.webp;..shared/img/svg/5583.svg;P00;#f473e3
B29;P00;1. e4 c5 2. Nf3 Nf6 3. e5 Nd5 4. Nc3;1. e4 c5 2. Nf3 Nf6 3. e5 Nd5;7;4908;..shared/img/png/4908.png;..shared/img/webp/4908.webp;..shared/img/svg/4908.svg;P00;#3ad915
C23;P00;1. e4 e5 2. Bc4 Bc5 3. c3 d5 4. Bxd5;1. e4 e5 2. Bc4 Bc5 3. c3 d5;7;5475;..shared/img/png/5475.png;..shared/img/webp/5475.webp;..shared/img/svg/5475.svg;P00;#0c538d
A53;Old Indian Defense: Janowski Variation, Fianchetto Variation;1. d4 Nf6 2. c4 d6 3. Nc3 Bf5 4. Nf3;1. d4 Nf6 2. c4 d6 3. Nc3 Bf5;7;586;..shared/img/png/586.png;..shared/img/webp/586.webp;..shared/img/svg/586.svg;Old Indian Defense;#ad4275
E20;Nimzo-Indian Defense: Mikenas Attack;1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. Qd3;1. d4 Nf6 2. c4 e6 3. Nc3 Bb4;7;3204;..shared/img/png/3204.png;..shared/img/webp/3204.webp;..shared/img/svg/3204.svg;Nimzo-Indian Defense;#655526
C23;P00;1. e4 e5 2. Bc4 Nc6 3. Nc3 Nf6 4. d3;1. e4 e5 2. Bc4 Nc6 3. Nc3 Nf6;7;5613;..shared/img/png/5613.png;..shared/img/webp/5613.webp;..shared/img/svg/5613.svg;P00;#0c538d
C15;French Defense: Winawer Variation, Delayed Exchange Variation;1. e4 e6 2. d4 d5 3. Nc3 Bb4 4. exd5;1. e4 e6 2. d4 d5 3. Nc3 Bb4;7;1590;..shared/img/png/1590.png;..shared/img/webp/1590.webp;..shared/img/svg/1590.svg;French Defense;#198ae5
A53;P00;1. d4 Nf6 2. c4 d6 3. Nc3 Nbd7 4. e4;1. d4 Nf6 2. c4 d6 3. Nc3 Nbd7;7;4236;..shared/img/png/4236.png;..shared/img/webp/4236.webp;..shared/img/svg/4236.svg;P00;#ad4275
C24;P00;1. e4 e5 2. Bc4 Nf6 3. d3 Be7 4. Nf3;1. e4 e5 2. Bc4 Nf6 3. d3 Be7;7;5499;..shared/img/png/5499.png;..shared/img/webp/5499.webp;..shared/img/svg/5499.svg;P00;#05294f
C10;French Defense: Classical Variation, Svenonius Variation;1. e4 e6 2. d4 d5 3. Nc3 Nc6 4. exd5;1. e4 e6 2. d4 d5 3. Nc3 Nc6;7;1528;..shared/img/png/1528.png;..shared/img/webp/1528.webp;..shared/img/svg/1528.svg;French Defense;#269a2a
E09;P00;1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. cxd5;1. d4 d5 2. c4 c6 3. Nf3 Nf6;7;6771;..shared/img/png/6771.png;..shared/img/webp/6771.webp;..shared/img/svg/6771.svg;P00;#995a9b
A52;Indian Defense: Budapest Defense, Alekhine Variation;1. d4 Nf6 2. c4 e5 3. dxe5 Ng4 4. e4;1. d4 Nf6 2. c4 e5 3. dxe5 Ng4;7;578;..shared/img/png/578.png;..shared/img/webp/578.webp;..shared/img/svg/578.svg;Indian Defense;#7cdd3c
B30;Sicilian Defense: Nyezhmetdinov-Rossolimo Attack, San Francisco Gambit;1. e4 c5 2. Nf3 Nc6 3. Bb5 Na5 4. b4;1. e4 c5 2. Nf3 Nc6 3. Bb5 Na5;7;1208;..shared/img/png/1208.png;..shared/img/webp/1208.webp;..shared/img/svg/1208.svg;Sicilian Defense;#5214cc
E30;Nimzo-Indian Defense: Leningrad Variation;1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. Bg5;1. d4 Nf6 2. c4 e6 3. Nc3 Bb4;7;3228;..shared/img/png/3228.png;..shared/img/webp/3228.webp;..shared/img/svg/3228.svg;Nimzo-Indian Defense;#945409
B31;P00;1. e4 c5 2. Nf3 Nc6 3. Bb5 g6 4. O-O;1. e4 c5 2. Nf3 Nc6 3. Bb5 g6;7;4925;..shared/img/png/4925.png;..shared/img/webp/4925.webp;..shared/img/svg/4925.svg;P00;#309e66
E21;Nimzo-Indian Defense: Three Knights Variation;1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. Nf3;1. d4 Nf6 2. c4 e6 3. Nc3 Bb4;7;3208;..shared/img/png/3208.png;..shared/img/webp/3208.webp;..shared/img/svg/3208.svg;Nimzo-Indian Defense;#fe35c6
C24;Bishop's Opening: Vienna Hybrid;1. e4 e5 2. Bc4 Nf6 3. d3 Nc6 4. Nc3;1. e4 e5 2. Bc4 Nf6 3. d3 Nc6;7;1704;..shared/img/png/1704.png;..shared/img/webp/1704.webp;..shared/img/svg/1704.svg;Bishop's Opening;#05294f
B31;P00;1. e4 c5 2. Nf3 Nc6 3. Nc3 e5 4. Bc4;1. e4 c5 2. Nf3 Nc6 3. Nc3 e5;7;4918;..shared/img/png/4918.png;..shared/img/webp/4918.webp;..shared/img/svg/4918.svg;P00;#309e66
C41;Philidor Defense: Nimzowitsch Variation;1. e4 e5 2. Nf3 d6 3. d4 Nf6 4. dxe5;1. e4 e5 2. Nf3 d6 3. d4 Nf6;7;2029;..shared/img/png/2029.png;..shared/img/webp/2029.webp;..shared/img/svg/2029.svg;Philidor Defense;#ca6c8e
E22;Nimzo-Indian Defense: Spielmann Variation;1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. Qb3;1. d4 Nf6 2. c4 e6 3. Nc3 Bb4;7;3212;..shared/img/png/3212.png;..shared/img/webp/3212.webp;..shared/img/svg/3212.svg;Nimzo-Indian Defense;#14046f
C24;P00;1. e4 e5 2. Bc4 Nf6 3. f3 Bc5 4. Ne2;1. e4 e5 2. Bc4 Nf6 3. f3 Bc5;7;5503;..shared/img/png/5503.png;..shared/img/webp/5503.webp;..shared/img/svg/5503.svg;P00;#05294f
C33;P00;1. e4 e5 2. f4 exf4 3. Bc4 f5 4. Qe2;1. e4 e5 2. f4 exf4 3. Bc4 f5;7;5679;..shared/img/png/5679.png;..shared/img/webp/5679.webp;..shared/img/svg/5679.svg;P00;#2515db
A51;P00;1. d4 Nf6 2. c4 e5 3. dxe5 Ne4 4. a3;1. d4 Nf6 2. c4 e5 3. dxe5 Ne4;7;4228;..shared/img/png/4228.png;..shared/img/webp/4228.webp;..shared/img/svg/4228.svg;P00;#4cc4ee
C41;Philidor Defense: Morphy Gambit;1. e4 e5 2. Nf3 d6 3. d4 exd4 4. Bc4;1. e4 e5 2. Nf3 d6 3. d4 exd4;7;2027;..shared/img/png/2027.png;..shared/img/webp/2027.webp;..shared/img/svg/2027.svg;Philidor Defense;#ca6c8e
A00;P00;1. g3 Nc6 2. Nc3 d5 3. d4 e5 4. dxe5;1. g3 Nc6 2. Nc3 d5 3. d4 e5;7;3488;..shared/img/png/3488.png;..shared/img/webp/3488.webp;..shared/img/svg/3488.svg;P00;#bcc317
C23;Bishop's Opening: McDonnell Gambit, McDonnell Double Gambit;1. e4 e5 2. Bc4 Bc5 3. b4 Bxb4 4. f4;1. e4 e5 2. Bc4 Bc5 3. b4 Bxb4;7;1690;..shared/img/png/1690.png;..shared/img/webp/1690.webp;..shared/img/svg/1690.svg;Bishop's Opening;#0c538d
C64;Ruy Lopez: Classical Variation, Spanish Wing Gambit;1. e4 e5 2. Nf3 Nc6 3. Bb5 Bc5 4. b4;1. e4 e5 2. Nf3 Nc6 3. Bb5 Bc5;7;2426;..shared/img/png/2426.png;..shared/img/webp/2426.webp;..shared/img/svg/2426.svg;Ruy Lopez;#b39ae1
D27;P00;1. d4 d5 2. c4 dxc4 3. e3 e5 4. Bxc4;1. d4 d5 2. c4 dxc4 3. e3 e5;7;6813;..shared/img/png/6813.png;..shared/img/webp/6813.webp;..shared/img/svg/6813.svg;P00;#1cb056
B07;Lion Defense: Anti-Philidor;1. e4 d6 2. d4 Nf6 3. Nc3 Nbd7 4. f4;1. e4 d6 2. d4 Nf6 3. Nc3 Nbd7;7;945;..shared/img/png/945.png;..shared/img/webp/945.webp;..shared/img/svg/945.svg;Lion Defense;#f542d0
A48;P00;1. d4 Nf6 2. Nf3 g6 3. Nc3 d5 4. Bf4;1. d4 Nf6 2. Nf3 g6 3. Nc3 d5;7;4211;..shared/img/png/4211.png;..shared/img/webp/4211.webp;..shared/img/svg/4211.svg;P00;#15c564
E60;P00;1. d4 Nf6 2. Nf3 g6 3. c4 Bg7 4. Nc3;1. d4 Nf6 2. Nf3 g6 3. c4 Bg7;7;7439;..shared/img/png/7439.png;..shared/img/webp/7439.webp;..shared/img/svg/7439.svg;P00;#652248
B07;Lion Defense: Bayonet Attack;1. e4 d6 2. d4 Nf6 3. Nc3 Nbd7 4. g4;1. e4 d6 2. d4 Nf6 3. Nc3 Nbd7;7;948;..shared/img/png/948.png;..shared/img/webp/948.webp;..shared/img/svg/948.svg;Lion Defense;#f542d0
